Area,Perimeter,Major_Axis_Length,Minor_Axis_Length,Convex_Area,Extent
12282.0,430.760986328125,173.742248535156,90.9186019897461,12484.0,0.664394676685333
13350.0,466.618988037109,196.508972167969,87.1615524291992,13562.0,0.799209773540497
14505.0,492.682006835938,205.412139892578,90.7625503540039,14834.0,0.582951545715332
11108.0,403.618011474609,164.1064453125,86.6431198120117,11256.0,0.796843588352203
17313.0,531.984008789063,225.534591674805,98.4435043334961,17582.0,0.569881498813629
11173.0,420.933990478516,175.654586791992,81.6638717651367,11396.0,0.801966667175293
14180.0,485.170989990234,204.107177734375,89.3607788085938,14471.0,0.619809448719025
13457.0,483.614013671875,211.012496948242,81.874397277832,13763.0,0.673119246959686
13568.0,484.648010253906,208.07209777832,83.6961975097656,13962.0,0.787921011447907
11248.0,420.290008544922,171.223129272461,84.8422164916992,11521.0,0.715658187866211
9976.0,406.079010009766,168.06120300293,76.8606109619141,10295.0,0.573366284370422
13198.0,468.455993652344,200.491149902344,84.6916885375977,13455.0,0.731921017169952
11715.0,439.703002929688,183.222732543945,82.4832229614258,11948.0,0.604489147663117
10964.0,417.986999511719,171.390228271484,82.6012115478516,11247.0,0.596680283546448
15336.0,508.785003662109,219.262298583984,89.7419662475586,15599.0,0.580008327960968
11337.0,417.27099609375,174.463195800781,83.5051574707031,11477.0,0.81808340549469
11241.0,417.158996582031,169.247787475586,85.4587860107422,11390.0,0.628691256046295
11546.0,429.680999755859,179.215957641602,82.6570129394531,11698.0,0.599574208259583
12349.0,452.009002685547,187.968734741211,84.5486526489258,12646.0,0.585760354995728
13569.0,490.5419921875,209.849487304688,83.4063568115234,14061.0,0.530039072036743
10289.0,406.537994384766,170.24397277832,77.3779754638672,10522.0,0.624408304691315
12437.0,462.726989746094,193.920913696289,83.321647644043,12841.0,0.575947046279907
12095.0,444.033996582031,186.067672729492,83.8088073730469,12290.0,0.699942111968994
13286.0,480.071014404297,202.548400878906,85.1169509887695,13633.0,0.550144910812378
10852.0,412.640014648438,168.355697631836,83.5454940795898,11028.0,0.778479218482971
15072.0,487.584991455078,202.494735717773,95.3552703857422,15267.0,0.790558636188507
12032.0,437.635986328125,177.403472900391,87.8033294677734,12291.0,0.605475068092346
13267.0,465.032012939453,193.765594482422,88.8386993408203,13543.0,0.664413034915924
15062.0,492.065002441406,198.027404785156,99.1106643676758,15584.0,0.784152448177338
12104.0,441.774993896484,182.462127685547,85.5134658813477,12378.0,0.739130437374115
12324.0,465.669006347656,198.521713256836,80.2165145874023,12557.0,0.64167445898056
14467.0,498.623992919922,213.595626831055,86.9999923706055,14857.0,0.740757822990418
11505.0,444.394012451172,187.230056762695,79.4454879760742,11745.0,0.559255301952362
14025.0,475.957000732422,197.391906738281,91.7545623779297,14423.0,0.679901123046875
10912.0,424.881988525391,171.862503051758,81.7665939331055,11282.0,0.612758338451386
12075.0,434.660003662109,179.197143554688,86.4906921386719,12229.0,0.603086590766907
13012.0,466.118988037109,196.227111816406,85.119743347168,13242.0,0.581932008266449
12692.0,448.061004638672,182.193176269531,90.4336624145508,12999.0,0.73508632183075
15127.0,499.799987792969,212.903915405273,91.1516342163086,15370.0,0.712999641895294
13277.0,486.955993652344,201.839141845703,85.2598648071289,13771.0,0.611054837703705
12096.0,438.856994628906,179.348358154297,86.9610366821289,12333.0,0.661091983318329
12483.0,437.402008056641,173.491973876953,92.7043380737305,12767.0,0.775341629981995
11119.0,415.023986816406,171.281509399414,83.1796188354492,11346.0,0.6323361992836
12495.0,451.316986083984,182.641616821289,88.6812133789063,12902.0,0.590612590312958
15389.0,521.304016113281,226.960998535156,87.3869323730469,15753.0,0.574645280838013
13607.0,461.050994873047,190.514343261719,91.7127990722656,13772.0,0.609141349792481
13816.0,484.276000976563,199.013488769531,89.8662490844727,14356.0,0.642455220222473
14283.0,482.697998046875,202.365631103516,90.6138916015625,14595.0,0.636497318744659
12959.0,473.609985351563,206.225509643555,80.6335754394531,13309.0,0.595159351825714
14009.0,481.976989746094,198.525085449219,91.063232421875,14455.0,0.68420022726059
12831.0,452.720001220703,184.246520996094,89.2625732421875,13073.0,0.611232876777649
11342.0,440.199005126953,188.070846557617,77.1861114501953,11532.0,0.578555405139923
10756.0,420.085998535156,170.637084960938,81.5821151733398,10957.0,0.59497731924057
8850.0,381.433990478516,159.251205444336,71.7609481811523,9063.0,0.572519063949585
11642.0,427.955993652344,171.078948974609,87.5686721801758,11946.0,0.736369371414185
10384.0,416.042999267578,176.741577148438,75.5928726196289,10557.0,0.566874086856842
14626.0,496.585998535156,204.534133911133,92.9748687744141,15070.0,0.570214450359345
13010.0,450.561004638672,186.147445678711,90.260139465332,13184.0,0.633367419242859
12615.0,458.234985351563,185.041961669922,88.1856536865234,13014.0,0.621673583984375
11604.0,433.117004394531,175.141815185547,86.7193145751953,12006.0,0.682588219642639
12261.0,438.898010253906,173.36474609375,90.882682800293,12499.0,0.778822362422943
12054.0,439.658996582031,184.576156616211,84.0571365356445,12227.0,0.732276260852814
12633.0,452.002990722656,186.434478759766,87.4246368408203,12863.0,0.584617495536804
13316.0,445.049987792969,179.455123901367,95.0330657958984,13517.0,0.814135491847992
16934.0,533.085998535156,225.302673339844,96.4501037597656,17323.0,0.752622246742249
15164.0,501.652008056641,212.158401489258,92.4468460083008,15461.0,0.701063334941864
12796.0,471.209014892578,203.929626464844,80.3300094604492,13022.0,0.684058606624603
10208.0,394.529998779297,161.667236328125,81.4167022705078,10361.0,0.660968661308289
11742.0,439.756011962891,183.100555419922,83.156608581543,12016.0,0.572222232818604
11543.0,432.313995361328,174.841262817383,86.6676025390625,11940.0,0.691197633743286
14038.0,496.611999511719,211.564987182617,86.052490234375,14389.0,0.540172398090363
13982.0,479.785003662109,204.542388916016,88.2796478271484,14221.0,0.772913217544556
12711.0,459.618011474609,192.974624633789,84.9510803222656,13028.0,0.581952214241028
11309.0,427.657989501953,176.281463623047,83.0457000732422,11508.0,0.812428176403046
12450.0,443.372009277344,181.682098388672,88.5052490234375,12730.0,0.714531660079956
14833.0,496.936004638672,209.312316894531,91.4758987426758,15072.0,0.556752502918243
14546.0,494.167999267578,212.313720703125,87.8722381591797,14826.0,0.625742077827454
9251.0,375.609008789063,151.824172973633,79.2594680786133,9431.0,0.627867519855499
15401.0,499.264007568359,202.649887084961,97.7685012817383,15760.0,0.61732405424118
16835.0,522.534973144531,216.27165222168,100.432510375977,17404.0,0.735217034816742
10638.0,407.207000732422,168.552124023438,81.1884918212891,10834.0,0.675814747810364
10760.0,420.949005126953,173.44465637207,80.4667739868164,11046.0,0.58711189031601
11465.0,423.787994384766,174.072967529297,84.7395477294922,11673.0,0.733806967735291
12318.0,448.686004638672,187.70100402832,84.1441192626953,12579.0,0.582686841487885
12373.0,438.881011962891,175.827301025391,90.9123153686523,12622.0,0.768175303936005
11652.0,429.52099609375,172.412048339844,87.4826583862305,11982.0,0.630519509315491
12859.0,462.872009277344,193.341842651367,85.9089889526367,13279.0,0.708914518356323
11550.0,420.273986816406,170.953063964844,87.1501617431641,11776.0,0.694695055484772
10937.0,424.585998535156,177.167053222656,79.7570037841797,11103.0,0.595210909843445
12224.0,438.976013183594,177.138610839844,88.4313735961914,12445.0,0.606258988380432
15196.0,498.144989013672,212.243759155273,92.39060974121094,15427.0,0.71275794506073
14093.0,488.597991943359,204.392456054688,89.1596069335938,14463.0,0.581106722354889
12244.0,455.274993896484,192.507385253906,81.4286193847656,12480.0,0.575240790843964
11249.0,423.095001220703,167.863006591797,86.5387725830078,11560.0,0.618893027305603
14106.0,487.252014160156,209.569381713867,86.5551986694336,14348.0,0.542705476284027
10948.0,408.438995361328,167.176116943359,83.6878890991211,11132.0,0.754670143127441
10826.0,414.222991943359,168.252792358398,82.8885879516602,11040.0,0.615498304367065
12164.0,436.609008789063,180.37565612793,86.5332489013672,12351.0,0.637192249298096
13824.0,491.619995117188,206.389022827148,86.8548812866211,14268.0,0.633866727352142
14771.0,471.910003662109,193.905426025391,98.0341720581055,14976.0,0.614817917346954
14260.0,501.040985107422,208.83317565918,88.9631576538086,14737.0,0.613175094127655
11370.0,444.68798828125,188.177963256836,77.8249130249023,11676.0,0.588509321212769
9571.0,388.592010498047,160.936584472656,76.4387741088867,9720.0,0.637429237365723
15815.0,506.290008544922,210.504577636719,96.5023574829102,16112.0,0.795843422412872
15077.0,504.636993408203,212.942459106445,91.2126693725586,15404.0,0.786489307880402
13054.0,478.453002929688,203.219635009766,83.0808486938477,13329.0,0.799877464771271
10519.0,406.756011962891,169.01904296875,80.3722839355469,10684.0,0.60544490814209
11717.0,430.917999267578,174.640335083008,86.0923233032227,11948.0,0.651487350463867
12818.0,439.951995849609,179.201690673828,91.8677215576172,13005.0,0.625817775726318
10874.0,426.872985839844,177.250335693359,79.6249465942383,11211.0,0.63964706659317
15147.0,510.015991210938,213.156173706055,91.6926879882813,15719.0,0.588735997676849
10740.0,422.768005371094,182.964920043945,75.0380172729492,10886.0,0.556361377239227
14627.0,498.072998046875,205.787536621094,92.4283142089844,15091.0,0.605522453784943
10445.0,409.959991455078,168.474548339844,80.4350891113281,10653.0,0.740255117416382
15593.0,512.427978515625,216.615707397461,92.9100189208984,16050.0,0.777473092079163
9212.0,384.596008300781,155.839965820313,76.3069610595703,9453.0,0.659649133682251
12354.0,453.089996337891,192.006744384766,82.8737030029297,12602.0,0.657617390155792
12587.0,461.781005859375,193.99494934082,83.73388671875,12910.0,0.669521272182465
12459.0,434.287994384766,175.201248168945,91.2686996459961,12651.0,0.63683295249939
12029.0,441.739990234375,181.796279907227,85.4196014404297,12275.0,0.596558213233948
9346.0,383.743988037109,158.048873901367,75.9828872680664,9539.0,0.679017722606659
14850.0,498.442993164063,213.761276245117,88.9886703491211,15071.0,0.696496427059174
11808.0,431.457000732422,176.304580688477,85.558952331543,12006.0,0.618349373340607
11411.0,429.101013183594,175.356140136719,83.6520309448242,11636.0,0.598060786724091
12742.0,446.811004638672,180.020141601563,91.0481185913086,12954.0,0.79108464717865
10272.0,413.691986083984,175.919631958008,74.96435546875,10462.0,0.594788670539856
14944.0,490.044006347656,201.346542358398,96.0463180541992,15305.0,0.610657095909119
11939.0,437.733001708984,178.898880004883,86.4424209594727,12204.0,0.638995945453644
14800.0,502.618988037109,213.994918823242,88.8556747436523,15123.0,0.791232287883759
14276.0,492.839996337891,208.876953125,88.1210861206055,14706.0,0.582456111907959
12161.0,445.048004150391,182.334747314453,86.272705078125,12428.0,0.602805614471436
13574.0,481.157012939453,206.467651367188,84.4244918823242,13870.0,0.809614717960358
11963.0,432.298004150391,177.857116699219,86.4456253051758,12162.0,0.80918562412262
10481.0,413.721984863281,174.164627075195,77.6602935791016,10648.0,0.806478917598724
15547.0,501.804992675781,208.499176025391,95.807861328125,15867.0,0.598283708095551
11790.0,432.326995849609,181.340698242188,83.6561279296875,11990.0,0.604615390300751
11706.0,428.553985595703,175.849594116211,85.5458374023438,11944.0,0.622328519821167
13912.0,480.842987060547,206.907043457031,86.2638168334961,14107.0,0.806259036064148
11656.0,434.39599609375,175.590072631836,85.7183837890625,11955.0,0.595179736614227
15366.0,508.792999267578,211.372650146484,93.9678039550781,15746.0,0.564594328403473
14304.0,489.036987304688,211.026611328125,86.8394241333008,14483.0,0.577729284763336
11178.0,419.278015136719,166.614303588867,87.0708847045898,11507.0,0.60447758436203
10774.0,401.742004394531,164.320236206055,83.7188720703125,10944.0,0.66179358959198
12989.0,450.238006591797,182.643600463867,91.9909286499023,13259.0,0.638029277324677
10580.0,409.088989257813,173.316986083984,78.047119140625,10731.0,0.58131867647171
12280.0,444.423004150391,182.707244873047,86.7157974243164,12565.0,0.663389325141907
11251.0,431.709014892578,181.789581298828,79.8299407958984,11408.0,0.562268853187561
11108.0,416.834014892578,166.33659362793,86.4592437744141,11420.0,0.680012226104736
12215.0,445.295013427734,180.909469604492,87.4058532714844,12448.0,0.588107824325562
13567.0,481.404998779297,202.01969909668,86.4185485839844,13976.0,0.750927090644836
14549.0,488.953002929688,206.69482421875,90.7606887817383,14856.0,0.582472562789917
14378.0,491.480010986328,202.711883544922,91.3858032226563,14805.0,0.640217304229736
12152.0,447.9169921875,185.246307373047,85.7856063842773,12449.0,0.575378775596619
14892.0,486.334991455078,203.069183349609,90.41927337646482,15111.0,0.792127668857575
12220.0,436.981994628906,171.410919189453,92.1452255249023,12653.0,0.623978734016419
9819.0,410.648010253906,172.62126159668,73.4820022583008,10096.0,0.588245868682861
13500.0,476.915008544922,202.546676635742,85.4054718017578,13800.0,0.717703342437744
14850.0,499.207000732422,210.133636474609,91.1433715820313,15327.0,0.5890052318573
11513.0,438.625,189.722213745117,77.6855087280273,11736.0,0.5984243750572202
11908.0,447.634002685547,187.821136474609,81.9485092163086,12287.0,0.580311894416809
16155.0,515.280029296875,217.605484008789,95.4846038818359,16418.0,0.583318293094635
12820.0,459.170989990234,193.705093383789,84.8340835571289,13002.0,0.596168160438538
12800.0,447.024993896484,181.769088745117,90.7663421630859,12958.0,0.610221207141876
11104.0,420.970001220703,164.939025878906,87.2920303344727,11429.0,0.632706522941589
11923.0,439.713012695313,183.156951904297,83.9017486572266,12116.0,0.585925579071045
13099.0,453.365997314453,180.982635498047,93.6039657592773,13377.0,0.62731671333313
14531.0,492.9580078125,207.624603271484,90.5226669311523,14913.0,0.57125449180603
10993.0,428.704010009766,179.578231811523,78.6410064697266,11169.0,0.568760335445404
11511.0,439.513000488281,183.242340087891,81.7984848022461,11736.0,0.573171317577362
10297.0,426.221984863281,180.043197631836,73.6987991333008,10621.0,0.564528524875641
12171.0,431.949005126953,174.380020141602,90.0505752563477,12366.0,0.618822455406189
11183.0,414.348999023438,170.649383544922,83.881950378418,11321.0,0.616993129253388
12683.0,444.531005859375,176.624969482422,92.5802459716797,13094.0,0.668088912963867
11972.0,433.092010498047,177.814239501953,86.3881759643555,12249.0,0.714405059814453
13034.0,449.851013183594,180.19709777832,93.865119934082,13333.0,0.623159289360046
12419.0,439.157012939453,175.854064941406,90.9118499755859,12675.0,0.623819589614868
11860.0,432.058990478516,174.313827514648,88.1549835205078,12140.0,0.710860729217529
10803.0,411.309997558594,165.223129272461,84.7822036743164,11098.0,0.643073976039887
12726.0,455.346008300781,188.777786254883,86.9399108886719,13010.0,0.768478274345398
10692.0,410.252990722656,170.179229736328,80.2888870239258,10863.0,0.630796432495117
10712.0,417.251007080078,174.898712158203,79.0819625854492,10940.0,0.58382385969162
16006.0,528.176025390625,222.671905517578,94.36977081298828,16466.0,0.611850142478943
14558.0,496.304992675781,204.360626220703,91.9566040039063,14908.0,0.569472670555115
15320.0,511.929992675781,218.623153686523,91.1698150634766,15740.0,0.5456423163414
11494.0,433.058013916016,171.582458496094,86.8786926269531,11858.0,0.759381592273712
11955.0,454.085998535156,196.835525512695,78.1247940063477,12127.0,0.558123230934143
12349.0,434.138000488281,180.241928100586,88.2645797729492,12526.0,0.627489864826202
9028.0,390.441986083984,165.495681762695,69.9397430419922,9260.0,0.772284030914307
12587.0,451.171997070313,185.700134277344,87.7648544311523,12941.0,0.698036849498749
13580.0,460.549011230469,192.759613037109,90.2240447998047,13753.0,0.794152021408081
13485.0,471.570007324219,198.272644042969,87.7272872924805,13734.0,0.572319865226746
11197.0,429.450012207031,178.216918945313,81.2773742675781,11461.0,0.568837642669678
11601.0,416.64599609375,165.780990600586,89.8961029052734,11782.0,0.645216882228851
11323.0,422.43798828125,169.984558105469,86.2649612426758,11628.0,0.603121340274811
10150.0,405.355987548828,169.095825195313,76.9323348999023,10358.0,0.63604462146759
15807.0,513.510986328125,219.296325683594,92.2965698242188,16078.0,0.780978262424469
12005.0,440.265014648438,180.682113647461,85.7372283935547,12319.0,0.603023886680603
12060.0,438.774993896484,177.401031494141,87.3778457641602,12420.0,0.648666083812714
10085.0,404.679992675781,168.401062011719,77.3043746948242,10342.0,0.571712017059326
16403.0,521.908996582031,215.150909423828,98.4009475708008,16867.0,0.588765263557434
10680.0,413.803009033203,171.882019042969,79.8655624389648,10848.0,0.590773344039917
12444.0,445.872009277344,183.350570678711,87.9073104858398,12630.0,0.604547202587128
13174.0,480.576995849609,203.506454467773,83.4204406738281,13606.0,0.549466133117676
11870.0,432.298004150391,177.364822387695,86.7665863037109,12143.0,0.770829260349274
15929.0,513.940002441406,212.657516479492,96.9979934692383,16293.0,0.725860118865967
11444.0,424.368988037109,174.220657348633,84.2645721435547,11638.0,0.656569123268127
12537.0,440.105987548828,177.274719238281,91.0868148803711,12845.0,0.670427799224854
12406.0,449.713989257813,188.507385253906,84.5176544189453,12602.0,0.798326909542084
9516.0,386.821014404297,155.524490356445,79.2283554077148,9753.0,0.698883652687073
11715.0,430.378997802734,172.75178527832,87.8553085327148,12009.0,0.778353571891785
13268.0,473.433990478516,200.700836181641,84.7003479003906,13562.0,0.716221332550049
14608.0,483.161010742188,201.034942626953,93.4607315063477,14845.0,0.655008494853973
11240.0,438.513000488281,186.479736328125,77.6025619506836,11492.0,0.565221786499023
11793.0,417.160003662109,163.043838500977,93.5010986328125,12022.0,0.661710262298584
11410.0,436.368988037109,180.802597045898,81.6402130126953,11710.0,0.617825448513031
14003.0,489.290008544922,208.332901000977,87.1922225952148,14421.0,0.579114973545075
10445.0,411.8593994140627,167.458831787109,80.5041427612305,10680.0,0.633875489234924
11721.0,442.350006103516,186.252334594727,81.2592239379883,11950.0,0.577787637710571
11051.0,421.347991943359,166.912628173828,85.7488250732422,11421.0,0.693330824375153
9360.0,399.391998291016,171.010177612305,70.2310638427734,9533.0,0.692307710647583
10910.0,445.273986816406,190.248046875,73.8787536621094,11229.0,0.627877533435822
14646.0,511.451995849609,220.482574462891,85.631706237793,14999.0,0.636671900749207
11752.0,428.661010742188,172.259765625,89.0637512207031,12082.0,0.649999976158142
12279.0,462.006011962891,197.846252441406,80.5420608520508,12619.0,0.636943638324738
12060.0,451.593994140625,187.830688476563,82.8611755371094,12367.0,0.597502946853638
14159.0,489.436004638672,209.131317138672,87.1146545410156,14410.0,0.547948896884918
12291.0,440.957000732422,186.187774658203,84.6807403564453,12476.0,0.730172872543335
14913.0,502.868011474609,215.600143432617,88.8237991333008,15300.0,0.692725777626038
11961.0,429.367004394531,175.443130493164,87.6479263305664,12149.0,0.611034512519836
12396.0,460.002014160156,195.323303222656,81.9296112060547,12676.0,0.733057379722595
11479.0,429.174011230469,176.478302001953,83.6165390014648,11739.0,0.61961567401886
11014.0,413.440002441406,165.745208740234,86.5546646118164,11182.0,0.582628011703491
12466.0,448.856994628906,181.193374633789,88.6875,12779.0,0.604089915752411
11734.0,430.279998779297,181.887298583984,82.5550231933594,11875.0,0.799427688121796
12621.0,444.588012695313,184.943130493164,87.6244583129883,12832.0,0.733992457389832
15595.0,501.493988037109,207.89094543457,96.8851623535156,16030.0,0.768415868282318
11686.0,441.183990478516,180.696090698242,83.4530410766602,12023.0,0.577086448669434
14400.0,481.506011962891,193.782958984375,96.5161895751953,14876.0,0.683890581130981
15360.0,504.231994628906,210.390747070313,94.7409591674805,15751.0,0.757657945156097
13803.0,492.02099609375,207.049942016602,87.1841049194336,14174.0,0.56914895772934
12625.0,448.337005615234,182.101943969727,89.7099456787109,12833.0,0.60987389087677
12262.0,443.1669921875,190.679641723633,82.125129699707,12404.0,0.618169009685516
11022.0,417.259002685547,168.611251831055,84.6778793334961,11259.0,0.607272744178772
14802.0,497.832000732422,209.617950439453,91.1471328735352,15208.0,0.622979819774628
13237.0,466.002990722656,197.904800415039,85.7095718383789,13445.0,0.592418551445007
11765.0,429.334991455078,174.331359863281,86.8926696777344,11963.0,0.614681303501129
13149.0,463.311004638672,189.873092651367,89.2320327758789,13421.0,0.787176728248596
14723.0,491.054992675781,204.175674438477,93.0654907226563,15021.0,0.575679361820221
13623.0,493.567993164063,211.730484008789,82.9239349365234,14065.0,0.526553809642792
12339.0,435.93701171875,173.027420043945,92.2898635864258,12646.0,0.737493276596069
14634.0,501.122009277344,214.106781005859,87.7682876586914,14954.0,0.693258821964264
12792.0,443.726989746094,179.130264282227,92.1903915405273,13044.0,0.794188857078552
11898.0,422.368011474609,166.235717773438,91.8795318603516,12063.0,0.662767350673676
14557.0,492.412994384766,205.106643676758,91.4497299194336,14961.0,0.735647857189179
10943.0,411.385986328125,171.017929077148,82.0599594116211,11155.0,0.624778747558594
11504.0,432.444000244141,175.785079956055,84.9590301513672,11861.0,0.588018834590912
14957.0,505.117004394531,213.045623779297,90.7089691162109,15347.0,0.654115259647369
13028.0,467.277008056641,194.733367919922,87.140625,13304.0,0.566213250160217
14142.0,470.713012695313,180.698577880859,101.762260437012,14709.0,0.702742993831635
14423.0,507.082000732422,221.533477783203,83.9089202880859,14703.0,0.542218029499054
11251.0,422.117004394531,171.550842285156,84.839714050293,11538.0,0.760613858699799
11319.0,414.014007568359,164.780807495117,88.5093307495117,11563.0,0.746685147285461
12478.0,439.221984863281,176.343948364258,91.2897491455078,12754.0,0.635821640491486
13950.0,490.427001953125,209.651168823242,85.3592529296875,14158.0,0.550295829772949
14945.0,493.108001708984,202.046981811523,95.0794143676758,15357.0,0.739998042583466
12293.0,445.68701171875,181.879165649414,87.0276794433594,12524.0,0.77636730670929
10360.0,408.281005859375,165.732925415039,81.2866363525391,10649.0,0.785264909267426
12269.0,436.011993408203,177.884750366211,88.8481140136719,12466.0,0.745835840702057
14071.0,479.092987060547,197.404968261719,92.3009872436523,14398.0,0.598995387554169
12384.0,460.135986328125,190.870376586914,85.0912017822266,12811.0,0.604835152626038
11391.0,434.786987304688,186.018371582031,78.7885894775391,11623.0,0.779404699802399
10469.0,402.450988769531,159.399490356445,84.8390045166016,10746.0,0.774105310440064
15199.0,489.544006347656,205.315734863281,94.8087005615234,15419.0,0.763999223709106
11745.0,426.765991210938,179.015274047852,84.0251388549805,11904.0,0.685399174690247
13095.0,453.793603515625,180.781402587891,92.7341613769531,13294.0,0.637226283550263
15158.0,513.726013183594,218.820007324219,89.3716888427734,15591.0,0.701759278774262
12808.0,466.924011230469,197.174667358398,83.7932968139648,13186.0,0.543725609779358
9679.0,399.847991943359,168.539215087891,74.0988006591797,9917.0,0.62509685754776
13893.0,474.134002685547,200.735916137695,89.1699676513672,14123.0,0.56933856010437
14379.0,494.303009033203,205.526260375977,90.3972244262695,14768.0,0.578864753246307
11001.0,415.039001464844,173.104156494141,82.0634002685547,11132.0,0.789620995521545
11546.0,429.523986816406,175.65869140625,84.9068222045898,11757.0,0.606312036514282
13811.0,482.298004150391,206.714752197266,85.7366180419922,14000.0,0.555931270122528
13840.0,476.901000976563,201.625686645508,88.2425003051758,14205.0,0.630581378936768
11538.0,418.661010742188,170.85090637207,86.4983978271484,11741.0,0.713543593883514
11908.0,430.703002929688,174.373001098633,88.1085052490234,12162.0,0.688323676586151
15830.0,516.231994628906,220.819244384766,92.3439865112305,16074.0,0.701435685157776
14524.0,480.212005615234,199.933013916016,93.3121032714844,14808.0,0.611279487609863
11234.0,425.930999755859,176.301986694336,82.1015319824219,11452.0,0.655578911304474
14990.0,507.785003662109,213.485458374023,90.1763229370117,15318.0,0.565916657447815
